StartTime,EndTime,AreaID,UnitName,Load
2022-02-08T06:15+00:00Z,2022-02-08T06:30+00:00Z,10Y1001A1001A83F,MAW,72163
2022-02-08T06:30+00:00Z,2022-02-08T06:45+00:00Z,10Y1001A1001A83F,MAW,72665
2022-02-08T06:45+00:00Z,2022-02-08T07:00+00:00Z,10Y1001A1001A83F,MAW,73536
2022-02-08T07:00+00:00Z,2022-02-08T07:15+00:00Z,10Y1001A1001A83F,MAW,73940
2022-02-08T07:15+00:00Z,2022-02-08T07:30+00:00Z,10Y1001A1001A83F,MAW,74379
2022-02-08T07:30+00:00Z,2022-02-08T07:45+00:00Z,10Y1001A1001A83F,MAW,74454
2022-02-08T07:45+00:00Z,2022-02-08T08:00+00:00Z,10Y1001A1001A83F,MAW,74640
2022-02-08T08:00+00:00Z,2022-02-08T08:15+00:00Z,10Y1001A1001A83F,MAW,74606
2022-02-08T08:15+00:00Z,2022-02-08T08:30+00:00Z,10Y1001A1001A83F,MAW,74995
2022-02-08T08:30+00:00Z,2022-02-08T08:45+00:00Z,10Y1001A1001A83F,MAW,75304
2022-02-08T08:45+00:00Z,2022-02-08T09:00+00:00Z,10Y1001A1001A83F,MAW,75308
2022-02-08T09:00+00:00Z,2022-02-08T09:15+00:00Z,10Y1001A1001A83F,MAW,75428
2022-02-08T09:15+00:00Z,2022-02-08T09:30+00:00Z,10Y1001A1001A83F,MAW,75605
2022-02-08T09:30+00:00Z,2022-02-08T09:45+00:00Z,10Y1001A1001A83F,MAW,76121
2022-02-08T09:45+00:00Z,2022-02-08T10:00+00:00Z,10Y1001A1001A83F,MAW,76518
2022-02-08T10:00+00:00Z,2022-02-08T10:15+00:00Z,10Y1001A1001A83F,MAW,76767
2022-02-08T10:15+00:00Z,2022-02-08T10:30+00:00Z,10Y1001A1001A83F,MAW,77072
2022-02-08T10:30+00:00Z,2022-02-08T10:45+00:00Z,10Y1001A1001A83F,MAW,77006
2022-02-08T10:45+00:00Z,2022-02-08T11:00+00:00Z,10Y1001A1001A83F,MAW,76674
2022-02-08T11:00+00:00Z,2022-02-08T11:15+00:00Z,10Y1001A1001A83F,MAW,76696
2022-02-08T11:15+00:00Z,2022-02-08T11:30+00:00Z,10Y1001A1001A83F,MAW,76390
2022-02-08T11:30+00:00Z,2022-02-08T11:45+00:00Z,10Y1001A1001A83F,MAW,76519
2022-02-08T11:45+00:00Z,2022-02-08T12:00+00:00Z,10Y1001A1001A83F,MAW,76323
2022-02-08T12:00+00:00Z,2022-02-08T12:15+00:00Z,10Y1001A1001A83F,MAW,75247
2022-02-08T12:15+00:00Z,2022-02-08T12:30+00:00Z,10Y1001A1001A83F,MAW,75139
2022-02-08T12:30+00:00Z,2022-02-08T12:45+00:00Z,10Y1001A1001A83F,MAW,74490
2022-02-08T12:45+00:00Z,2022-02-08T13:00+00:00Z,10Y1001A1001A83F,MAW,73816
2022-02-08T13:00+00:00Z,2022-02-08T13:15+00:00Z,10Y1001A1001A83F,MAW,73819
2022-02-08T13:15+00:00Z,2022-02-08T13:30+00:00Z,10Y1001A1001A83F,MAW,73508
