StartTime,EndTime,AreaID,UnitName,Load
2022-01-03T07:30+00:00Z,2022-01-03T08:00+00:00Z,10Y1001A1001A92E,MAW,604
2022-01-03T08:00+00:00Z,2022-01-03T08:30+00:00Z,10Y1001A1001A92E,MAW,645
2022-01-03T08:30+00:00Z,2022-01-03T09:00+00:00Z,10Y1001A1001A92E,MAW,696
2022-01-03T09:00+00:00Z,2022-01-03T09:30+00:00Z,10Y1001A1001A92E,MAW,722
2022-01-03T09:30+00:00Z,2022-01-03T10:00+00:00Z,10Y1001A1001A92E,MAW,767
2022-01-03T10:00+00:00Z,2022-01-03T10:30+00:00Z,10Y1001A1001A92E,MAW,813
2022-01-03T10:30+00:00Z,2022-01-03T11:00+00:00Z,10Y1001A1001A92E,MAW,857
2022-01-03T11:00+00:00Z,2022-01-03T11:30+00:00Z,10Y1001A1001A92E,MAW,877
2022-01-03T11:30+00:00Z,2022-01-03T12:00+00:00Z,10Y1001A1001A92E,MAW,904
2022-01-03T12:00+00:00Z,2022-01-03T12:30+00:00Z,10Y1001A1001A92E,MAW,914
2022-01-03T12:30+00:00Z,2022-01-03T13:00+00:00Z,10Y1001A1001A92E,MAW,943
2022-01-03T13:00+00:00Z,2022-01-03T13:30+00:00Z,10Y1001A1001A92E,MAW,980
2022-01-03T13:30+00:00Z,2022-01-03T14:00+00:00Z,10Y1001A1001A92E,MAW,989
2022-01-03T14:00+00:00Z,2022-01-03T14:30+00:00Z,10Y1001A1001A92E,MAW,989
2022-01-03T14:30+00:00Z,2022-01-03T15:00+00:00Z,10Y1001A1001A92E,MAW,990
2022-01-03T15:00+00:00Z,2022-01-03T15:30+00:00Z,10Y1001A1001A92E,MAW,990
2022-01-03T15:30+00:00Z,2022-01-03T16:00+00:00Z,10Y1001A1001A92E,MAW,989
2022-01-03T16:00+00:00Z,2022-01-03T16:30+00:00Z,10Y1001A1001A92E,MAW,1004
2022-01-03T16:30+00:00Z,2022-01-03T17:00+00:00Z,10Y1001A1001A92E,MAW,1042
2022-01-03T17:00+00:00Z,2022-01-03T17:30+00:00Z,10Y1001A1001A92E,MAW,1150
2022-01-03T17:30+00:00Z,2022-01-03T18:00+00:00Z,10Y1001A1001A92E,MAW,1248
2022-01-03T18:00+00:00Z,2022-01-03T18:30+00:00Z,10Y1001A1001A92E,MAW,1274
2022-01-03T18:30+00:00Z,2022-01-03T19:00+00:00Z,10Y1001A1001A92E,MAW,1226
2022-01-03T19:00+00:00Z,2022-01-03T19:30+00:00Z,10Y1001A1001A92E,MAW,1174
2022-01-03T19:30+00:00Z,2022-01-03T20:00+00:00Z,10Y1001A1001A92E,MAW,1117
2022-01-03T20:00+00:00Z,2022-01-03T20:30+00:00Z,10Y1001A1001A92E,MAW,1088
2022-01-03T20:30+00:00Z,2022-01-03T21:00+00:00Z,10Y1001A1001A92E,MAW,1062
2022-01-03T21:00+00:00Z,2022-01-03T21:30+00:00Z,10Y1001A1001A92E,MAW,1013
2022-01-03T21:30+00:00Z,2022-01-03T22:00+00:00Z,10Y1001A1001A92E,MAW,971
2022-01-03T22:00+00:00Z,2022-01-03T22:30+00:00Z,10Y1001A1001A92E,MAW,920
2022-01-03T22:30+00:00Z,2022-01-03T23:00+00:00Z,10Y1001A1001A92E,MAW,872
2022-01-03T23:00+00:00Z,2022-01-03T23:30+00:00Z,10Y1001A1001A92E,MAW,822
2022-01-03T23:30+00:00Z,2022-01-04T00:00+00:00Z,10Y1001A1001A92E,MAW,765
2022-01-04T00:00+00:00Z,2022-01-04T00:30+00:00Z,10Y1001A1001A92E,MAW,720
2022-01-04T00:30+00:00Z,2022-01-04T01:00+00:00Z,10Y1001A1001A92E,MAW,679
2022-01-04T01:00+00:00Z,2022-01-04T01:30+00:00Z,10Y1001A1001A92E,MAW,639
2022-01-04T01:30+00:00Z,2022-01-04T02:00+00:00Z,10Y1001A1001A92E,MAW,622
2022-01-04T02:00+00:00Z,2022-01-04T02:30+00:00Z,10Y1001A1001A92E,MAW,631
2022-01-04T02:30+00:00Z,2022-01-04T03:00+00:00Z,10Y1001A1001A92E,MAW,611
2022-01-04T03:00+00:00Z,2022-01-04T03:30+00:00Z,10Y1001A1001A92E,MAW,602
2022-01-04T03:30+00:00Z,2022-01-04T04:00+00:00Z,10Y1001A1001A92E,MAW,592
2022-01-04T04:00+00:00Z,2022-01-04T04:30+00:00Z,10Y1001A1001A92E,MAW,584
2022-01-04T04:30+00:00Z,2022-01-04T05:00+00:00Z,10Y1001A1001A92E,MAW,572
2022-01-04T05:00+00:00Z,2022-01-04T05:30+00:00Z,10Y1001A1001A92E,MAW,569
2022-01-04T05:30+00:00Z,2022-01-04T06:00+00:00Z,10Y1001A1001A92E,MAW,579
2022-01-04T06:00+00:00Z,2022-01-04T06:30+00:00Z,10Y1001A1001A92E,MAW,612
2022-01-04T06:30+00:00Z,2022-01-04T07:00+00:00Z,10Y1001A1001A92E,MAW,646
2022-01-04T07:00+00:00Z,2022-01-04T07:30+00:00Z,10Y1001A1001A92E,MAW,722
2022-01-04T07:30+00:00Z,2022-01-04T08:00+00:00Z,10Y1001A1001A92E,MAW,808
2022-01-04T08:00+00:00Z,2022-01-04T08:30+00:00Z,10Y1001A1001A92E,MAW,904
2022-01-04T08:30+00:00Z,2022-01-04T09:00+00:00Z,10Y1001A1001A92E,MAW,988
2022-01-04T09:00+00:00Z,2022-01-04T09:30+00:00Z,10Y1001A1001A92E,MAW,1044
2022-01-04T09:30+00:00Z,2022-01-04T10:00+00:00Z,10Y1001A1001A92E,MAW,1103
2022-01-04T10:00+00:00Z,2022-01-04T10:30+00:00Z,10Y1001A1001A92E,MAW,1133
